filename,d1_ratio,d2_ratio,d3_d5_ratio,high_freq_energy,peak_count,fft_0_25_ratio,fft_125_200_ratio,strike_count,offset_x_y,offset_y_z,max_x,max_y,max_z
mac_med_sd_l10.csv,0.4368922320676123,0.19572787204223435,0.36737989589015335,0.6326201041098467,26,0.2674469791971365,0.20459611381341958,99,16578.845845845844,711.5873373373373,32767,32768,32767
mac_med_sd_l11.csv,0.3085270938719487,0.1942549686413267,0.49721793748672455,0.5027820625132754,22,0.30080553348924843,0.18801473914927128,76,16539.83058058058,749.0227727727728,32768,32768,32768
mac_med_sd_l12.csv,0.2687324760492505,0.2009578039881376,0.530309719962612,0.4696902800373881,18,0.31231606276309964,0.19377495671054734,79,16524.327827827827,813.6931931931932,32767,32768,32768
mac_med_sd_l13.csv,0.3585623262642098,0.1878285995500656,0.4536090741857246,0.5463909258142754,18,0.2960877232629153,0.1825312730678291,74,16496.079079079078,807.4927427427427,32767,32767,32768
mac_med_sd_l14.csv,0.2456223646932555,0.25725513036307923,0.4971225049436653,0.5028774950563347,19,0.3022878205623682,0.1665722979249788,67,16497.97822822823,839.8736236236236,32767,32767,32768
mac_med_sd_l15.csv,0.24304544517355114,0.15180669964002735,0.6051478551864214,0.3948521448135785,19,0.3517369965448439,0.17923526429715583,78,16611.576576576575,644.0565565565565,32768,32768,32768
mac_med_sd_l16.csv,0.3111229709832423,0.15500279532298894,0.5338742336937686,0.46612576630623126,17,0.3127973665557652,0.1931189992248839,87,16532.393393393395,734.9484484484484,32768,32768,32768
mac_med_sd_l17.csv,0.36610104209620653,0.25446827751267076,0.37943068039112265,0.6205693196088773,17,0.2844790174100528,0.18162310814722898,90,16535.515015015015,696.6686686686687,32767,32767,32768
mac_med_sd_l18.csv,0.32030227818329404,0.160845532663798,0.5188521891529079,0.481147810847092,10,0.33460108606452726,0.19181828785660932,79,16589.206706706707,748.7384884884885,32768,32768,32768
mac_med_sd_l19.csv,0.4031191042778804,0.16834220476265221,0.4285386909594674,0.5714613090405326,21,0.2840495775734138,0.21568833652764402,79,16566.713963963964,746.0277777777778,32767,32767,30996
mac_med_sd_l20.csv,0.4162916746255427,0.1618319228202004,0.4218764025542569,0.578123597445743,20,0.28932760996314905,0.20951893723666892,70,16583.013513513513,720.5252752752752,32768,31364,32768
mac_med_sd_l21.csv,0.44724052496299027,0.18751514708613598,0.36524432795087375,0.6347556720491263,19,0.26713206418821195,0.20095960540732313,96,16601.553303303303,784.288038038038,32768,30404,32768
mac_med_sd_l22.csv,0.3389975926334956,0.2453318265286541,0.4156705808378503,0.5843294191621498,24,0.29275394441674435,0.1844741010478552,93,16532.06056056056,754.3475975975975,32767,32767,32768
mac_med_sd_l23.csv,0.38535530506535004,0.2514318959180906,0.36321279901655934,0.6367872009834407,28,0.2703661730313493,0.20149936909673058,96,16549.744994994995,736.2985485485485,32767,32767,32768
mac_med_sd_l24.csv,0.416168034433582,0.17015970975786862,0.41367225580854944,0.5863277441914506,13,0.2626698785105942,0.2193421568346844,86,16597.224224224225,689.9314314314314,32767,29644,32768
mac_med_sd_l25.csv,0.29065914225582834,0.17666461125670507,0.5326762464874665,0.4673237535125334,15,0.31549206513817946,0.18170988749126463,79,16610.068068068067,728.7372372372372,32767,32768,32768
mac_far_sd_s3.csv,0.563870444340978,0.1933327722183145,0.24279678344070754,0.7572032165592925,22,0.20659722794438767,0.30237198479137384,94,16651.923423423425,-1228.5382882882882,32767,32636,32767
mac_far_sd_s4.csv,0.5966405563085596,0.20049139955151196,0.2028680441399285,0.7971319558600716,22,0.19294869634504133,0.3256175570294147,97,16657.931431431432,-1177.3831331331332,32767,25576,32767
mac_far_sd_s5.csv,0.5602703408044338,0.16358461194708793,0.27614504724847827,0.7238549527515218,23,0.1936513790352416,0.32352690763369685,107,16631.674424424426,-1156.9106606606606,32767,32264,32767
mac_far_sd_s6.csv,0.6721810358685266,0.12606007863809185,0.2017588854933816,0.7982411145066185,23,0.21365105716750452,0.35546973218344496,97,16679.163163163164,-1182.2132132132133,32767,27836,29504
mac_far_sd_s7.csv,0.6017519916891102,0.1468186027195748,0.251429405591315,0.748570594408685,25,0.21241435932151004,0.3193891918103937,120,16682.441941941943,-1192.9589589589589,32767,24748,27832
mac_far_sd_s8.csv,0.6785607828474532,0.1457772732963659,0.17566194385618092,0.8243380561438192,25,0.17555851774092782,0.3655726969174892,109,16665.068818818818,-1136.147147147147,32767,23064,28668
mac_far_sd_s9.csv,0.6133845563013528,0.11212590011619789,0.2744895435824493,0.7255104564175507,22,0.22851714108776872,0.36328955139010977,112,16662.161661661663,-1165.7637637637638,32767,27504,31028
mac_far_sd_s10.csv,0.5854770149183239,0.12649280526738874,0.2880301798142874,0.7119698201857126,16,0.22383217320729212,0.3501646558068435,83,16717.027777777777,-1171.6716716716717,32767,28656,26608
mac_far_sd_s11.csv,0.4582906916805245,0.18399169913020727,0.35771760918926826,0.6422823908107318,23,0.25386574912891435,0.27956944116774446,98,16726.82257257257,-1194.6526526526527,32767,32768,25596
mac_far_sd_s12.csv,0.44026118159999894,0.15463395891802137,0.4051048594819797,0.5948951405180203,16,0.27702095858097303,0.2640395003753018,108,16703.655155155157,-1131.2642642642643,32767,32768,32767
mac_far_sd_s13.csv,0.7505913145657842,0.09266678031463585,0.15674190511958006,0.84325809488042,10,0.14658945489826317,0.3841354430162662,133,16714.182182182183,-1155.5595595595596,29340,17776,23424
mac_far_sd_s14.csv,0.5957630505825728,0.138842809564842,0.2653941398525852,0.7346058601474148,19,0.22441423607814467,0.3224192684497418,129,16721.762012012012,-1100.5435435435436,32767,32768,27668
mac_far_sd_s15.csv,0.44063382219702624,0.12303211779357336,0.4363340600094005,0.5636659399905996,14,0.2737477233661365,0.2749208038079181,129,16601.1991991992,-1114.4311811811813,32767,32768,32767
mac_far_sd_s16.csv,0.43524355504817674,0.12322128190817547,0.44153516304364776,0.5584648369563522,20,0.2767461334581773,0.2675051065630793,111,16727.692442442443,-1182.6984484484485,32767,32768,32767
mac_far_sd_s17.csv,0.6009092963996886,0.11415792077201867,0.2849327828282927,0.7150672171717073,13,0.22276909686251362,0.34262769526374226,133,16681.9507007007,-1117.2452452452453,32767,32768,29164
mac_far_sd_s18.csv,0.6095801265205585,0.10627738153331197,0.28414249194612956,0.7158575080538705,10,0.20853985334644898,0.3505841382515746,108,16693.53153153153,-1093.3533533533534,30696,32768,24856
mac_far_sd_s19.csv,0.4727695325363808,0.12849978764683942,0.3987306798167796,0.6012693201832202,25,0.27424052197976156,0.29766393371977845,132,16683.00025025025,-1114.164914914915,32767,32768,32767
mac_far_sd_s20.csv,0.7061841791085459,0.10137050725439865,0.19244531363705544,0.8075546863629446,21,0.15758117628708057,0.3495403304909911,132,16715.87087087087,-1138.3773773773773,32328,32544,30948
mac_far_sd_s21.csv,0.6715784621063188,0.12420894935340011,0.20421258854028107,0.7957874114597189,11,0.19253289106694496,0.3465361088214659,111,16727.7515015015,-1165.870870870871,32767,32768,32768
mac_far_sd_s22.csv,0.5477803066782899,0.19085860867643262,0.2613610846452775,0.7386389153547226,17,0.21916929116593162,0.32097580996039743,95,16681.524024024024,-1110.086836836837,32767,29532,32767
mac_far_sd_s23.csv,0.6031652107143388,0.14252854274075166,0.25430624654490963,0.7456937534550905,23,0.1912538183358426,0.32577699864745097,146,16698.094344344343,-1174.8188188188187,32767,31012,30832
mac_far_sd_s24.csv,0.6026256282298423,0.09114933069945731,0.3062250410707003,0.6937749589292996,16,0.2305207538107472,0.3501789853613576,134,16753.598098098097,-1156.4514514514515,32767,31332,28784
mac_far_sd_s25.csv,0.6226359386424422,0.19522302419817955,0.18214103715937824,0.8178589628406217,26,0.17327774288913647,0.3421432655182251,149,16708.375875875878,-1180.8736236236236,32767,32616,32767
